6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.029316e-01,6.023817e-01,6.018391e-01,6.013038e-01,6.007757e-01,6.002548e-01,5.997411e-01,5.992346e-01,5.987353e-01,5.982431e-01,5.977581e-01,5.972801e-01,5.968093e-01,5.963455e-01,5.958887e-01,5.954390e-01,5.949963e-01,5.945606e-01,5.941318e-01,5.937100e-01,5.932951e-01,5.928871e-01,5.924860e-01,5.920917e-01,5.917043e-01,5.913237e-01,5.909500e-01,5.905830e-01,5.902227e-01,5.898693e-01,5.895225e-01,5.891824e-01,5.888490e-01,5.885223e-01,5.882022e-01,5.878887e-01,5.875819e-01,5.872816e-01,5.869879e-01,5.867007e-01,5.864201e-01,5.861459e-01,5.858782e-01,5.856170e-01,5.853622e-01,5.851139e-01,5.848719e-01,5.846363e-01,5.844071e-01,5.841842e-01,5.839676e-01,5.837574e-01,5.835534e-01,5.833557e-01,5.831642e-01,5.829789e-01,5.827999e-01,5.826269e-01,5.824602e-01,5.822996e-01,5.821451e-01,5.819967e-01,5.818544e-01,5.817181e-01,5.815879e-01,5.814637e-01,5.813455e-01,5.812333e-01,5.811270e-01,5.810266e-01,5.809322e-01,5.808437e-01,5.807610e-01,5.806842e-01,5.806133e-01,5.805481e-01,5.804887e-01,5.804352e-01,5.803873e-01,5.803452e-01,5.803088e-01,5.802781e-01,5.802531e-01,5.802337e-01,5.802200e-01,5.802119e-01,5.802093e-01,5.802124e-01,5.802209e-01,5.802351e-01,5.802547e-01,5.802798e-01,5.803105e-01,5.803465e-01,5.803879e-01,5.804349e-01,5.804871e-01,5.805448e-01,5.806078e-01,5.806761e-01,5.807498e-01,5.808287e-01,5.809129e-01,5.810024e-01,5.810970e-01,5.811969e-01,5.813020e-01,5.814122e-01,5.815276e-01,5.816481e-01,5.817738e-01,5.819045e-01,5.820403e-01,5.821811e-01,5.823269e-01,5.824778e-01,5.826337e-01,5.827945e-01,5.829602e-01,5.831310e-01,5.833066e-01,5.834870e-01,5.836723e-01,5.838625e-01,5.840576e-01,5.842574e-01,5.844620e-01,5.846714e-01,5.848855e-01,5.851043e-01,5.853279e-01,5.855561e-01,5.857890e-01,5.860266e-01,5.862687e-01,5.865155e-01,5.867669e-01,5.870228e-01,5.872833e-01,5.875483e-01,5.878177e-01,5.880917e-01,5.883701e-01,5.886530e-01,5.889403e-01,5.892320e-01,5.895280e-01,5.898285e-01,5.901332e-01,5.904424e-01,5.907558e-01,5.910735e-01,5.913954e-01,5.917216e-01,5.920520e-01,5.923866e-01,5.927253e-01,5.930683e-01,5.934154e-01,5.937666e-01,5.941219e-01,5.944813e-01,5.948447e-01,5.952122e-01,5.955837e-01,5.959592e-01,5.963386e-01,5.967221e-01,5.971094e-01,5.975007e-01,5.978959e-01,5.982950e-01,5.986979e-01,5.991046e-01,5.995152e-01,5.999296e-01,6.003477e-01,6.007696e-01,6.011952e-01,6.016246e-01,6.020576e-01,6.024944e-01,6.029347e-01,6.033787e-01,6.038263e-01,6.042776e-01,6.047324e-01,6.051908e-01,6.056526e-01,6.061180e-01,6.065869e-01,6.070592e-01,6.075351e-01,6.080143e-01,6.084970e-01,6.089830e-01,6.094725e-01,6.099653e-01,6.104614e-01,6.109608e-01,6.114635e-01,6.119695e-01,6.124788e-01,6.129912e-01,6.135069e-01,6.140258e-01,6.145478e-01,6.150730e-01,6.156014e-01,6.161328e-01,6.166673e-01,6.172050e-01,6.177456e-01,6.182893e-01,6.188360e-01,6.193857e-01,6.199383e-01,6.204939e-01,6.210524e-01,6.216139e-01,6.221782e-01,6.227453e-01,6.233154e-01,6.238883e-01,6.244639e-01,6.250424e-01,6.256236e-01,6.262076e-01,6.267943e-01,6.273837e-01,6.279758e-01,6.285706e-01,6.291680e-01,6.297680e-01,6.303707e-01,6.309759e-01,6.315837e-01,6.321940e-01,6.328069e-01,6.334223e-01,6.340401e-01,6.346604e-01,6.352832e-01,6.359084e-01,6.365360e-01,6.371660e-01,6.377983e-01,6.384330e-01,6.390700e-01,6.397093e-01,6.403509e-01,6.409947e-01,6.416408e-01,6.422892e-01,6.429397e-01,6.435924e-01,6.442473e-01,6.449043e-01,6.455634e-01,6.462247e-01,6.468880e-01,6.475533e-01,6.482208e-01,6.488902e-01,6.495616e-01,6.502351e-01,6.509104e-01,6.515878e-01,6.522670e-01,6.529481e-01,6.536312e-01,6.543161e-01,6.550028e-01,6.556913e-01,6.563817e-01,6.570737e-01,6.577677e-01,6.584632e-01,6.591606e-01,6.598596e-01,6.605603e-01,6.612627e-01,6.619667e-01,6.626723e-01,6.633795e-01,6.640883e-01,6.647987e-01,6.655105e-01,6.662239e-01,6.669388e-01,6.676552e-01,6.683730e-01,6.690923e-01,6.698130e-01,6.705351e-01,6.712585e-01,6.719833e-01,6.727095e-01,6.734369e-01,6.741657e-01,6.748957e-01,6.756270e-01,6.763595e-01,6.770932e-01,6.778281e-01,6.785643e-01,6.793015e-01,6.800399e-01,6.807794e-01,6.815199e-01,6.822616e-01,6.830043e-01,6.837481e-01,6.844928e-01,6.852386e-01,6.859853e-01,6.867329e-01,6.874816e-01,6.882311e-01,6.889815e-01,6.897327e-01,6.904849e-01,6.912378e-01,6.919916e-01,6.927462e-01,6.935015e-01,6.942576e-01,6.950144e-01,6.957719e-01,6.965301e-01,6.972889e-01,6.980485e-01,6.988086e-01,6.995694e-01,7.003307e-01,7.010927e-01,7.018551e-01,7.026181e-01,7.033816e-01,7.041456e-01,7.049100e-01,7.056749e-01,7.064403e-01,7.072060e-01,7.079721e-01,7.087386e-01,7.095054e-01,7.102726e-01,7.110400e-01,7.118078e-01,7.125758e-01,7.133441e-01,7.141126e-01,7.148812e-01,7.156501e-01,7.164192e-01,7.171884e-01,7.179577e-01,7.187271e-01,7.194965e-01,7.202661e-01,7.210357e-01,7.218053e-01,7.225749e-01,7.233446e-01,7.241142e-01,7.248837e-01,7.256531e-01,7.264224e-01,7.271917e-01,7.279608e-01,7.287297e-01,7.294984e-01,7.302670e-01,7.310354e-01,7.318034e-01,7.325712e-01,7.333388e-01,7.341061e-01,7.348730e-01,7.356396e-01,7.364058e-01,7.371717e-01,7.379372e-01,7.387022e-01,7.394668e-01,7.402309e-01,7.409946e-01,7.417577e-01,7.425203e-01,7.432824e-01,7.440439e-01,7.448049e-01,7.455652e-01,7.463250e-01,7.470840e-01,7.478424e-01,7.486001e-01,7.493572e-01,7.501135e-01,7.508690e-01,7.516239e-01,7.523779e-01,7.531311e-01,7.538834e-01,7.546350e-01,7.553856e-01,7.561355e-01,7.568843e-01,7.576323e-01,7.583793e-01,7.591254e-01,7.598704e-01,7.606145e-01,7.613575e-01,7.620995e-01,7.628404e-01,7.635803e-01,7.643190e-01,7.650566e-01,7.657931e-01,7.665284e-01,7.672625e-01,7.679954e-01,7.687270e-01,7.694574e-01,7.701865e-01,7.709144e-01,7.716410e-01,7.723662e-01,7.730901e-01,7.738126e-01,7.745337e-01,7.752534e-01,7.759717e-01,7.766885e-01,7.774039e-01,7.781177e-01,7.788301e-01,7.795410e-01,7.802502e-01,7.809579e-01,7.816640e-01,7.823685e-01,7.830714e-01,7.837726e-01,7.844722e-01,7.851700e-01,7.858662e-01,7.865606e-01,7.872533e-01,7.879441e-01,7.886332e-01,7.893205e-01,7.900060e-01,7.906896e-01,7.913713e-01,7.920511e-01,7.927291e-01,7.934051e-01,7.940791e-01,7.947511e-01,7.954212e-01,7.960892e-01,7.967553e-01,7.974192e-01,7.980811e-01,7.987409e-01,7.993985e-01,8.000541e-01,8.007075e-01,8.013586e-01,8.020077e-01,8.026544e-01,8.032990e-01,8.039413e-01,8.045813e-01,8.052191e-01,8.058545e-01,8.064876e-01,8.071182e-01,8.077466e-01,8.083725e-01,8.089960e-01,8.096171e-01,8.102357e-01,8.108519e-01,8.114655e-01,8.120766e-01,8.126853e-01,8.132913e-01,8.138947e-01,8.144956e-01,8.150938e-01,8.156894e-01,8.162823e-01,8.168725e-01,8.174601e-01,8.180449e-01,8.186270e-01,8.192063e-01,8.197829e-01,8.203566e-01,8.209275e-01,8.214956e-01,8.220608e-01,8.226231e-01,8.231826e-01,8.237391e-01,8.242927e-01,8.248432e-01,8.253909e-01,8.259355e-01,8.264771e-01,8.270156e-01,8.275511e-01,8.280835e-01,8.286128e-01,8.291389e-01,8.296620e-01,8.301818e-01,8.306985e-01,8.312120e-01,8.317223e-01,8.322293e-01,8.327330e-01,8.332334e-01,8.337306e-01,8.342244e-01,8.347148e-01,8.352020e-01,8.356857e-01,8.361660e-01,8.366429e-01,8.371163e-01,8.375863e-01,8.380527e-01,8.385158e-01,8.389752e-01,8.394311e-01,8.398834e-01,8.403322e-01,8.407773e-01,8.412188e-01,8.416567e-01,8.420908e-01,8.425214e-01,8.429481e-01,8.433712e-01,8.437905e-01,8.442060e-01,8.446178e-01,8.450257e-01,8.454298e-01,8.458301e-01,8.462265e-01,8.466190e-01,8.470076e-01,8.473922e-01,8.477729e-01,8.481497e-01,8.485224e-01,8.488911e-01,8.492558e-01,8.496164e-01,8.499730e-01,8.503255e-01,8.506739e-01,8.510181e-01,8.513581e-01,8.516940e-01,8.520257e-01,8.523532e-01,8.526765e-01,8.529955e-01,8.533102e-01,8.536206e-01,8.539268e-01,8.542286e-01,8.545260e-01,8.548191e-01,8.551077e-01,8.553920e-01,8.556718e-01,8.559471e-01,8.562180e-01,8.564844e-01,8.567463e-01,8.570036e-01,8.572564e-01,8.575045e-01,8.577482e-01,8.579871e-01,8.582215e-01,8.584511e-01,8.586761e-01,8.588964e-01,8.591120e-01,8.593229e-01,8.595290e-01,8.597303e-01,8.599268e-01,8.601185e-01,8.603054e-01,8.604873e-01,8.606644e-01,8.608367e-01,8.610039e-01,8.611663e-01,8.613237e-01,8.614761e-01,8.616235e-01,8.617659e-01,8.619033e-01,8.620356e-01,8.621628e-01,8.622849e-01,8.624018e-01,8.625137e-01,8.626204e-01,8.627219e-01,8.628182e-01,8.629093e-01,8.629951e-01,8.630756e-01,8.631509e-01,8.632209e-01,8.632855e-01,8.633448e-01,8.633988e-01,8.634474e-01,8.633354e-01,8.631530e-01,8.629653e-01,8.627720e-01,8.625734e-01,8.623694e-01,8.621598e-01,8.619447e-01,8.617240e-01,8.614670e-01,8.612044e-01,8.609362e-01,8.606624e-01,8.603829e-01,8.600980e-01,8.598074e-01,8.595111e-01,8.592091e-01,8.589013e-01,8.585573e-01,8.582078e-01,8.578523e-01,8.574909e-01,8.571238e-01,8.567767e-01,8.564238e-01,8.560650e-01,8.557003e-01,8.553296e-01,8.549531e-01,8.545454e-01,8.541318e-01,8.537122e-01,8.532866e-01,8.528550e-01,8.524789e-01,8.520966e-01,8.517082e-01,8.513138e-01,8.509132e-01,8.504458e-01,8.499722e-01,8.494925e-01,8.490065e-01,8.485144e-01,8.480773e-01,8.476340e-01,8.471844e-01,8.467285e-01,8.462664e-01,8.457374e-01,8.452021e-01,8.446604e-01,8.441125e-01,8.435581e-01,8.429979e-01,8.424313e-01,8.418582e-01,8.412787e-01,8.406929e-01,8.400706e-01,8.394419e-01,8.388066e-01,8.381649e-01,8.375167e-01,8.368625e-01,8.362018e-01,8.355346e-01,8.348607e-01,8.341802e-01,8.334636e-01,8.327404e-01,8.320104e-01,8.312739e-01,8.305306e-01,8.297666e-01,8.289958e-01,8.282183e-01,8.274342e-01,8.266432e-01,8.258455e-01,8.250269e-01,8.242015e-01,8.233693e-01,8.225303e-01,8.216845e-01,8.208030e-01,8.199147e-01,8.190196e-01,8.181174e-01,8.172085e-01,8.162641e-01,8.153127e-01,8.143545e-01,8.133894e-01,8.124173e-01,8.114098e-01,8.103954e-01,8.093741e-01,8.083458e-01,8.073105e-01,8.062695e-01,8.052215e-01,8.041665e-01,8.031044e-01,8.020353e-01,8.009313e-01,7.998201e-01,7.987019e-01,7.975767e-01,7.964443e-01,7.952483e-01,7.940452e-01,7.928350e-01,7.916177e-01,7.903934e-01,7.891636e-01,7.879269e-01,7.866829e-01,7.854318e-01,7.841735e-01,7.828813e-01,7.815817e-01,7.802750e-01,7.789612e-01,7.776402e-01,7.762430e-01,7.748386e-01,7.734271e-01,7.720084e-01,7.705826e-01,7.691495e-01,7.676980e-01,7.662393e-01,7.647734e-01,7.633003e-01,7.618200e-01,7.606726e-01,7.595174e-01,7.592318e-01,7.589462e-01,7.586605e-01,7.586846e-01,7.587087e-01,7.587328e-01,7.587569e-01,7.587810e-01,7.588050e-01,7.588290e-01,7.588530e-01,7.588770e-01,7.589011e-01,7.589250e-01,7.589490e-01,7.589729e-01,7.589969e-01,7.590209e-01,7.590448e-01,7.590687e-01,7.590926e-01,7.591165e-01,7.591404e-01,7.591643e-01,7.591881e-01,7.592120e-01,7.592358e-01,7.592596e-01,7.592834e-01,7.593073e-01,7.593310e-01,7.593549e-01,7.593787e-01,7.594025e-01,7.594262e-01,7.594500e-01,7.594737e-01,7.594975e-01,7.595211e-01,7.595448e-01,7.595685e-01,7.595922e-01,7.596159e-01,7.596396e-01,7.596632e-01,7.596868e-01,7.597105e-01,7.597341e-01,7.597578e-01,7.597813e-01,7.598049e-01,7.598284e-01,7.598521e-01,7.598756e-01,7.598991e-01,7.599226e-01,7.599461e-01,7.599697e-01,7.599931e-01,7.600166e-01,7.600400e-01,7.600635e-01,7.600870e-01,7.601104e-01,7.601339e-01,7.601573e-01,7.601807e-01,7.602041e-01,7.602276e-01,7.602509e-01,7.602742e-01,7.602976e-01,7.603210e-01,7.603443e-01,7.603676e-01,7.603909e-01,7.604142e-01,7.604375e-01,7.604609e-01,7.604841e-01,7.605073e-01,7.605306e-01,7.605538e-01,7.605771e-01,7.606003e-01,7.606234e-01,7.606466e-01,7.606698e-01,7.606930e-01,7.607161e-01,7.607391e-01,7.607623e-01,7.607854e-01,7.608085e-01,7.608316e-01,7.608547e-01,7.608778e-01,7.609009e-01,7.609240e-01,7.609470e-01,7.609701e-01,7.609931e-01,7.610161e-01,7.610391e-01,7.610620e-01,7.610850e-01,7.611079e-01,7.611309e-01,7.611538e-01,7.611768e-01,7.611997e-01,7.612226e-01,7.612455e-01,7.612684e-01,7.612913e-01
