   1.5907478e+00   1.5907841e+00   1.5908203e+00   1.5908566e+00   1.5908928e+00   1.5909290e+00   1.5909652e+00   1.5910013e+00   1.5910375e+00   1.5910737e+00   1.5911098e+00   1.5911460e+00   1.5911821e+00   1.5912182e+00   1.5912543e+00   1.5912904e+00   1.5913265e+00   1.5913626e+00   1.5913986e+00   1.5914347e+00   1.5914707e+00   1.5915068e+00   1.5915428e+00   1.5915788e+00   1.5916148e+00   1.5916508e+00   1.5916868e+00   1.5917227e+00   1.5917587e+00   1.5917946e+00   1.5918305e+00   1.5918665e+00   1.5919024e+00   1.5919383e+00   1.5919742e+00   1.5920100e+00   1.5920459e+00   1.5920818e+00   1.5921176e+00   1.5921534e+00   1.5921893e+00   1.5922251e+00   1.5922609e+00   1.5922967e+00   1.5923325e+00   1.5923682e+00   1.5924040e+00   1.5924397e+00   1.5924755e+00   1.5925112e+00   1.5925469e+00   1.5925826e+00   1.5926183e+00   1.5926540e+00   1.5926897e+00   1.5927253e+00   1.5927610e+00   1.5927966e+00   1.5928322e+00   1.5928678e+00   1.5929035e+00   1.5929390e+00   1.5929746e+00   1.5930102e+00   1.5930458e+00   1.5930813e+00   1.5931169e+00   1.5931524e+00   1.5931879e+00   1.5932234e+00   1.5932589e+00   1.5932944e+00   1.5933299e+00   1.5933653e+00   1.5934008e+00   1.5934362e+00   1.5934717e+00   1.5935071e+00   1.5935425e+00   1.5935779e+00   1.5936133e+00   1.5936487e+00   1.5936840e+00   1.5937194e+00   1.5937547e+00   1.5937900e+00   1.5938254e+00   1.5938607e+00   1.5938960e+00   1.5939313e+00   1.5939665e+00   1.5940018e+00   1.5940371e+00   1.5940723e+00   1.5941076e+00   1.5941428e+00   1.5941780e+00   1.5942132e+00   1.5942484e+00   1.5942836e+00   1.5943187e+00   1.5943539e+00   1.5943890e+00   1.5944242e+00   1.5944593e+00   1.5944944e+00   1.5945295e+00   1.5945646e+00   1.5945997e+00   1.5946348e+00   1.5946698e+00   1.5947049e+00   1.5947399e+00   1.5947749e+00   1.5948100e+00   1.5948450e+00   1.5948800e+00   1.5949149e+00   1.5949499e+00   1.5949849e+00   1.5950198e+00   1.5950548e+00   1.5950897e+00   1.5951246e+00   1.5951595e+00   1.5951944e+00   1.5952293e+00   1.5952642e+00   1.5952991e+00   1.5953339e+00   1.5953687e+00   1.5954036e+00   1.5954384e+00   1.5954732e+00   1.5955080e+00   1.5955428e+00   1.5955776e+00   1.5956123e+00   1.5956471e+00   1.5956818e+00   1.5957166e+00   1.5957513e+00   1.5957860e+00   1.5958207e+00   1.5958554e+00   1.5958901e+00   1.5959247e+00   1.5959594e+00   1.5959940e+00   1.5960287e+00   1.5960633e+00   1.5960979e+00   1.5961325e+00   1.5961671e+00   1.5962017e+00   1.5962363e+00   1.5962708e+00   1.5963054e+00   1.5963399e+00   1.5963744e+00   1.5964089e+00   1.5964434e+00   1.5964779e+00   1.5965124e+00   1.5965469e+00   1.5965814e+00   1.5966158e+00   1.5966502e+00   1.5966847e+00   1.5967191e+00   1.5967535e+00   1.5967879e+00   1.5968223e+00   1.5968566e+00   1.5968910e+00   1.5969254e+00   1.5969597e+00   1.5969940e+00   1.5970283e+00   1.5970627e+00   1.5970970e+00   1.5971312e+00   1.5971655e+00   1.5971998e+00   1.5972340e+00   1.5972683e+00   1.5973025e+00   1.5973367e+00   1.5973709e+00   1.5974051e+00   1.5974393e+00   1.5974735e+00   1.5975077e+00   1.5975418e+00   1.5975760e+00   1.5976101e+00   1.5976442e+00   1.5976783e+00   1.5977124e+00   1.5977465e+00   1.5977806e+00   1.5978147e+00   1.5978487e+00   1.5978828e+00   1.5979168e+00   1.5979508e+00   1.5979848e+00   1.5980188e+00   1.5980528e+00   1.5980868e+00   1.5981208e+00   1.5981547e+00   1.5981887e+00   1.5982226e+00   1.5982565e+00   1.5982904e+00   1.5983243e+00   1.5983582e+00   1.5983921e+00   1.5984260e+00   1.5984599e+00   1.5984937e+00   1.5985275e+00   1.5985614e+00   1.5985952e+00   1.5986290e+00   1.5986628e+00   1.5986966e+00   1.5987303e+00   1.5987641e+00   1.5987978e+00   1.5988316e+00   1.5988653e+00   1.5988990e+00   1.5989327e+00   1.5989664e+00   1.5990001e+00   1.5990338e+00   1.5990674e+00   1.5991011e+00   1.5991347e+00   1.5991684e+00   1.5992020e+00   1.5992356e+00   1.5992692e+00   1.5993028e+00   1.5993364e+00   1.5993699e+00   1.5994035e+00   1.5994370e+00   1.5994705e+00   1.5995041e+00   1.5995376e+00   1.5995711e+00   1.5996046e+00   1.5996380e+00   1.5996715e+00   1.5997050e+00   1.5997384e+00   1.5997718e+00   1.5998053e+00   1.5998387e+00   1.5998721e+00   1.5999054e+00   1.5999388e+00   1.5999722e+00   1.6000055e+00   1.6000389e+00   1.6000722e+00   1.6001056e+00   1.6001389e+00   1.6001722e+00   1.6002055e+00   1.6002387e+00   1.6002720e+00   1.6003053e+00   1.6003385e+00   1.6003717e+00   1.6004050e+00   1.6004382e+00   1.6004714e+00   1.6005046e+00   1.6005377e+00   1.6005709e+00   1.6006041e+00   1.6006372e+00   1.6006704e+00   1.6007035e+00   1.6007366e+00   1.6007697e+00   1.6008028e+00   1.6008359e+00   1.6008689e+00   1.6009020e+00   1.6009351e+00   1.6009681e+00   1.6010011e+00   1.6010341e+00   1.6010671e+00   1.6011001e+00   1.6011331e+00   1.6011661e+00   1.6011990e+00   1.6012320e+00   1.6012649e+00   1.6012979e+00   1.6013308e+00   1.6013637e+00   1.6013966e+00   1.6014295e+00   1.6014623e+00   1.6014952e+00   1.6015281e+00   1.6015609e+00   1.6015937e+00   1.6016265e+00   1.6016593e+00   1.6016921e+00   1.6017249e+00   1.6017577e+00   1.6017905e+00   1.6018232e+00   1.6018560e+00   1.6018887e+00   1.6019214e+00   1.6019541e+00   1.6019868e+00   1.6020195e+00   1.6020522e+00   1.6020848e+00   1.6021175e+00   1.6021501e+00   1.6021828e+00   1.6022154e+00   1.6022480e+00   1.6022806e+00   1.6023132e+00   1.6023457e+00   1.6023783e+00   1.6024109e+00   1.6024434e+00   1.6024759e+00   1.6025085e+00   1.6025410e+00   1.6025735e+00   1.6026060e+00   1.6026384e+00   1.6026709e+00   1.6027034e+00   1.6027358e+00   1.6027682e+00   1.6028007e+00   1.6028331e+00   1.6028655e+00   1.6028979e+00   1.6029302e+00   1.6029626e+00   1.6029950e+00   1.6030273e+00   1.6030596e+00   1.6030920e+00   1.6031243e+00   1.6031566e+00   1.6031889e+00   1.6032211e+00   1.6032534e+00   1.6032857e+00   1.6033179e+00   1.6033501e+00   1.6033824e+00   1.6034146e+00   1.6034468e+00   1.6034790e+00   1.6035111e+00   1.6035433e+00   1.6035755e+00   1.6036076e+00   1.6036398e+00   1.6036719e+00   1.6037040e+00   1.6037361e+00   1.6037682e+00   1.6038003e+00   1.6038323e+00   1.6038644e+00   1.6038964e+00   1.6039285e+00   1.6039605e+00   1.6039925e+00   1.6040245e+00   1.6040565e+00   1.6040885e+00   1.6041205e+00   1.6041524e+00   1.6041844e+00   1.6042163e+00   1.6042482e+00   1.6042801e+00   1.6043120e+00   1.6043439e+00   1.6043758e+00   1.6044077e+00   1.6044395e+00   1.6044714e+00   1.6045032e+00   1.6045351e+00   1.6045669e+00   1.6045987e+00   1.6046305e+00   1.6046622e+00   1.6046940e+00   1.6047258e+00   1.6047575e+00   1.6047893e+00   1.6048210e+00   1.6048527e+00   1.6048844e+00   1.6049161e+00   1.6049478e+00   1.6049795e+00   1.6050111e+00   1.6050428e+00   1.6050744e+00   1.6051060e+00   1.6051376e+00   1.6051692e+00   1.6052008e+00   1.6052324e+00   1.6052640e+00   1.6052956e+00   1.6053271e+00   1.6053586e+00   1.6053902e+00   1.6054217e+00   1.6054532e+00   1.6054847e+00   1.6055162e+00   1.6055476e+00   1.6055791e+00   1.6056105e+00   1.6056420e+00   1.6056734e+00   1.6057048e+00   1.6057362e+00   1.6057676e+00   1.6057990e+00   1.6058304e+00   1.6058617e+00   1.6058931e+00   1.6059244e+00   1.6059558e+00   1.6059871e+00   1.6060184e+00   1.6060497e+00   1.6060810e+00   1.6061122e+00   1.6061435e+00   1.6061747e+00   1.6062060e+00   1.6062372e+00   1.6062684e+00   1.6062996e+00   1.6063308e+00   1.6063620e+00   1.6063932e+00   1.6064243e+00   1.6064555e+00   1.6064866e+00   1.6065178e+00   1.6065489e+00   1.6065800e+00   1.6066111e+00   1.6066422e+00   1.6066732e+00   1.6067043e+00   1.6067353e+00   1.6067664e+00   1.6067974e+00   1.6068284e+00   1.6068594e+00   1.6068904e+00   1.6069214e+00   1.6069524e+00   1.6069833e+00   1.6070143e+00   1.6070452e+00   1.6070762e+00   1.6071071e+00   1.6071380e+00   1.6071689e+00   1.6071997e+00   1.6072306e+00   1.6072615e+00   1.6072923e+00   1.6073232e+00   1.6073540e+00   1.6073848e+00   1.6074156e+00   1.6074464e+00   1.6074772e+00   1.6075080e+00   1.6075387e+00   1.6075695e+00   1.6076002e+00   1.6076309e+00   1.6076617e+00   1.6076924e+00   1.6077231e+00   1.6077537e+00   1.6077844e+00   1.6078151e+00   1.6078457e+00   1.6078764e+00   1.6079070e+00   1.6079376e+00   1.6079682e+00   1.6079988e+00   1.6080294e+00   1.6080599e+00   1.6080905e+00   1.6081210e+00   1.6081516e+00   1.6081821e+00   1.6082126e+00   1.6082431e+00   1.6082736e+00   1.6083041e+00   1.6083346e+00   1.6083650e+00   1.6083955e+00   1.6084259e+00   1.6084563e+00   1.6084868e+00   1.6085172e+00   1.6085476e+00   1.6085779e+00   1.6086083e+00   1.6086387e+00   1.6086690e+00   1.6086993e+00   1.6087297e+00   1.6087600e+00   1.6087903e+00   1.6088206e+00   1.6088509e+00   1.6088811e+00   1.6089114e+00   1.6089416e+00   1.6089719e+00   1.6090021e+00   1.6090323e+00   1.6090625e+00   1.6090927e+00   1.6091229e+00   1.6091530e+00   1.6091832e+00   1.6092133e+00   1.6092435e+00   1.6092736e+00   1.6093037e+00   1.6093338e+00   1.6093639e+00   1.6093940e+00   1.6094240e+00   1.6094541e+00   1.6094841e+00   1.6095142e+00   1.6095442e+00   1.6095742e+00   1.6096042e+00   1.6096342e+00   1.6096642e+00   1.6096941e+00   1.6097241e+00   1.6097540e+00   1.6097840e+00   1.6098139e+00   1.6098438e+00   1.6098737e+00   1.6099036e+00   1.6099335e+00   1.6099633e+00   1.6099932e+00   1.6100230e+00   1.6100529e+00   1.6100827e+00   1.6101125e+00   1.6101423e+00   1.6101721e+00   1.6102018e+00   1.6102316e+00   1.6102614e+00   1.6102911e+00   1.6103208e+00   1.6103505e+00   1.6103803e+00   1.6104100e+00   1.6104396e+00   1.6104693e+00   1.6104990e+00   1.6105286e+00   1.6105583e+00   1.6105879e+00   1.6106175e+00   1.6106471e+00   1.6106767e+00   1.6107063e+00   1.6107359e+00   1.6107654e+00   1.6107950e+00   1.6108245e+00   1.6108540e+00   1.6108836e+00   1.6109131e+00   1.6109426e+00   1.6109720e+00   1.6110015e+00   1.6110310e+00   1.6110604e+00   1.6110899e+00   1.6111193e+00   1.6111487e+00   1.6111781e+00   1.6112075e+00   1.6112369e+00   1.6112662e+00   1.6112956e+00   1.6113249e+00   1.6113543e+00   1.6113836e+00   1.6114129e+00   1.6114422e+00   1.6114715e+00   1.6115008e+00   1.6115301e+00   1.6115593e+00   1.6115886e+00   1.6116178e+00   1.6116470e+00   1.6116762e+00   1.6117054e+00   1.6117346e+00   1.6117638e+00   1.6117930e+00   1.6118221e+00   1.6118512e+00   1.6118804e+00   1.6119095e+00   1.6119386e+00   1.6119677e+00   1.6119968e+00   1.6120259e+00   1.6120549e+00   1.6120840e+00   1.6121130e+00   1.6121421e+00   1.6121711e+00   1.6122001e+00   1.6122291e+00   1.6122581e+00   1.6122870e+00   1.6123160e+00   1.6123449e+00   1.6123739e+00   1.6124028e+00   1.6124317e+00   1.6124606e+00   1.6124895e+00   1.6125184e+00   1.6125473e+00   1.6125761e+00   1.6126050e+00   1.6126338e+00   1.6126627e+00   1.6126915e+00   1.6127203e+00   1.6127491e+00   1.6127778e+00   1.6128066e+00   1.6128354e+00   1.6128641e+00   1.6128928e+00   1.6129216e+00   1.6129503e+00   1.6129790e+00   1.6130077e+00   1.6130363e+00   1.6130650e+00   1.6130937e+00   1.6131223e+00   1.6131509e+00   1.6131796e+00   1.6132082e+00   1.6132368e+00   1.6132654e+00   1.6132939e+00   1.6133225e+00   1.6133510e+00   1.6133796e+00   1.6134081e+00   1.6134366e+00   1.6134651e+00   1.6134936e+00   1.6135221e+00   1.6135506e+00   1.6135791e+00   1.6136075e+00   1.6136359e+00   1.6136644e+00   1.6136928e+00   1.6137212e+00   1.6137496e+00   1.6137780e+00   1.6138063e+00   1.6138347e+00   1.6138630e+00   1.6138914e+00   1.6139197e+00   1.6139480e+00   1.6139763e+00   1.6140046e+00   1.6140329e+00   1.6140612e+00   1.6140894e+00   1.6141177e+00   1.6141459e+00   1.6141741e+00   1.6142023e+00   1.6142305e+00   1.6142587e+00   1.6142869e+00   1.6143150e+00   1.6143432e+00   1.6143713e+00   1.6143995e+00   1.6144276e+00   1.6144557e+00   1.6144838e+00   1.6145119e+00   1.6145399e+00   1.6145680e+00   1.6145961e+00   1.6146241e+00   1.6146521e+00   1.6146801e+00   1.6147081e+00   1.6147361e+00   1.6147641e+00   1.6147921e+00   1.6148200e+00   1.6148480e+00   1.6148759e+00   1.6149038e+00   1.6149318e+00   1.6149597e+00   1.6149875e+00   1.6150154e+00   1.6150433e+00   1.6150711e+00   1.6150990e+00   1.6151268e+00   1.6151546e+00   1.6151824e+00   1.6152102e+00   1.6152380e+00   1.6152658e+00   1.6152936e+00   1.6153213e+00   1.6153491e+00   1.6153768e+00   1.6154045e+00   1.6154322e+00   1.6154599e+00   1.6154876e+00   1.6155152e+00   1.6155429e+00   1.6155706e+00   1.6155982e+00   1.6156258e+00   1.6156534e+00   1.6156810e+00   1.6157086e+00   1.6157362e+00   1.6157638e+00   1.6157913e+00   1.6158189e+00   1.6158464e+00   1.6158739e+00   1.6159014e+00   1.6159289e+00   1.6159564e+00   1.6159839e+00   1.6160113e+00   1.6160388e+00   1.6160662e+00   1.6160937e+00   1.6161211e+00   1.6161485e+00   1.6161759e+00   1.6162033e+00   1.6162306e+00   1.6162580e+00   1.6162853e+00   1.6163127e+00   1.6163400e+00   1.6163673e+00   1.6163946e+00   1.6164219e+00   1.6164492e+00   1.6164764e+00   1.6165037e+00   1.6165309e+00   1.6165582e+00   1.6165854e+00   1.6166126e+00   1.6166398e+00   1.6166670e+00   1.6166942e+00   1.6167213e+00   1.6167485e+00   1.6167756e+00   1.6168027e+00   1.6168299e+00   1.6168570e+00   1.6168840e+00   1.6169111e+00   1.6169382e+00   1.6169653e+00   1.6169923e+00   1.6170193e+00   1.6170464e+00   1.6170734e+00   1.6171004e+00   1.6171274e+00   1.6171543e+00   1.6171813e+00   1.6172083e+00   1.6172352e+00   1.6172621e+00   1.6172890e+00   1.6173160e+00   1.6173428e+00   1.6173697e+00   1.6173966e+00   1.6174235e+00   1.6174503e+00   1.6174771e+00   1.6175040e+00   1.6175308e+00   1.6175576e+00   1.6175844e+00   1.6176112e+00   1.6176379e+00   1.6176647e+00   1.6176914e+00   1.6177182e+00   1.6177449e+00   1.6177716e+00   1.6177983e+00   1.6178250e+00   1.6178516e+00   1.6178783e+00   1.6179050e+00   1.6179316e+00   1.6179582e+00   1.6179848e+00   1.6180114e+00   1.6180380e+00   1.6180646e+00   1.6180912e+00   1.6181177e+00   1.6181443e+00   1.6181708e+00   1.6181973e+00   1.6182238e+00   1.6182503e+00   1.6182768e+00   1.6183033e+00   1.6183298e+00   1.6183562e+00   1.6183827e+00   1.6184091e+00   1.6184355e+00   1.6184619e+00   1.6184883e+00   1.6185147e+00   1.6185411e+00   1.6185674e+00   1.6185938e+00   1.6186201e+00   1.6186464e+00   1.6186727e+00   1.6186990e+00   1.6187253e+00   1.6187516e+00   1.6187779e+00   1.6188041e+00   1.6188304e+00   1.6188566e+00   1.6188828e+00   1.6189090e+00   1.6189352e+00   1.6189614e+00   1.6189876e+00   1.6190137e+00   1.6190399e+00   1.6190660e+00   1.6190921e+00   1.6191182e+00   1.6191443e+00   1.6191704e+00   1.6191965e+00   1.6192226e+00   1.6192486e+00   1.6192747e+00   1.6193007e+00   1.6193267e+00   1.6193527e+00   1.6193787e+00   1.6194047e+00   1.6194307e+00   1.6194566e+00   1.6194826e+00   1.6195085e+00   1.6195344e+00   1.6195603e+00   1.6195862e+00   1.6196121e+00   1.6196380e+00   1.6196639e+00   1.6196897e+00   1.6197155e+00   1.6197414e+00   1.6197672e+00   1.6197930e+00   1.6198188e+00   1.6198446e+00   1.6198703e+00   1.6198961e+00   1.6199218e+00   1.6199476e+00   1.6199733e+00   1.6199990e+00   1.6200247e+00   1.6200504e+00   1.6200761e+00   1.6201017e+00   1.6201274e+00   1.6201530e+00   1.6201787e+00   1.6202043e+00   1.6202299e+00   1.6202555e+00   1.6202811e+00   1.6203066e+00   1.6203322e+00   1.6203577e+00   1.6203833e+00   1.6204088e+00   1.6204343e+00   1.6204598e+00   1.6204853e+00   1.6205107e+00   1.6205362e+00   1.6205617e+00   1.6205871e+00   1.6206125e+00   1.6206379e+00   1.6206633e+00   1.6206887e+00   1.6207141e+00   1.6207395e+00   1.6207648e+00   1.6207902e+00   1.6208155e+00   1.6208408e+00   1.6208661e+00   1.6208914e+00   1.6209167e+00   1.6209420e+00   1.6209672e+00   1.6209925e+00   1.6210177e+00   1.6210430e+00   1.6210682e+00   1.6210934e+00   1.6211186e+00   1.6211437e+00   1.6211689e+00   1.6211941e+00   1.6212192e+00   1.6212443e+00   1.6212694e+00   1.6212945e+00   1.6213196e+00   1.6213447e+00   1.6213698e+00   1.6213948e+00   1.6214199e+00   1.6214449e+00   1.6214699e+00   1.6214950e+00   1.6215200e+00   1.6215449e+00   1.6215699e+00   1.6215949e+00   1.6216198e+00   1.6216448e+00   1.6216697e+00   1.6216946e+00   1.6217195e+00   1.6217444e+00   1.6217693e+00   1.6217941e+00   1.6218190e+00   1.6218438e+00
