0.160354E+01,0.580904E+20
0.160358E+01,0.463479E+20
0.160361E+01,0.506368E+20
0.160364E+01,0.672808E+20
0.160367E+01,0.735383E+20
0.160370E+01,0.745746E+20
0.160374E+01,0.749043E+20
0.160377E+01,0.751210E+20
0.160380E+01,0.752318E+20
0.160383E+01,0.748961E+20
0.160386E+01,0.732492E+20
0.160390E+01,0.651079E+20
0.160393E+01,0.500774E+20
0.160396E+01,0.489890E+20
0.160399E+01,0.626422E+20
0.160402E+01,0.724478E+20
0.160406E+01,0.745750E+20
0.160409E+01,0.751172E+20
0.160412E+01,0.747725E+20
0.160415E+01,0.731058E+20
0.160418E+01,0.679581E+20
0.160422E+01,0.638393E+20
0.160425E+01,0.632439E+20
0.160428E+01,0.567009E+20
0.160431E+01,0.490068E+20
0.160434E+01,0.535366E+20
0.160438E+01,0.677674E+20
0.160441E+01,0.718657E+20
0.160444E+01,0.705986E+20
0.160447E+01,0.643880E+20
0.160450E+01,0.608392E+20
0.160454E+01,0.644814E+20
0.160457E+01,0.709395E+20
0.160460E+01,0.717661E+20
0.160463E+01,0.691577E+20
0.160466E+01,0.573580E+20
0.160469E+01,0.480501E+20
0.160473E+01,0.526882E+20
0.160476E+01,0.673587E+20
0.160479E+01,0.731226E+20
0.160482E+01,0.741391E+20
0.160485E+01,0.746883E+20
0.160488E+01,0.753056E+20
0.160492E+01,0.755074E+20
0.160495E+01,0.753944E+20
0.160498E+01,0.750338E+20
0.160501E+01,0.736916E+20
0.160504E+01,0.664934E+20
0.160507E+01,0.605683E+20
0.160511E+01,0.629597E+20
0.160514E+01,0.721759E+20
0.160517E+01,0.752026E+20
0.160520E+01,0.758493E+20
0.160523E+01,0.761344E+20
0.160526E+01,0.762885E+20
0.160530E+01,0.759684E+20
0.160533E+01,0.752852E+20
0.160536E+01,0.751759E+20
0.160539E+01,0.755580E+20
0.160542E+01,0.746029E+20
0.160545E+01,0.710997E+20
0.160548E+01,0.705387E+20
0.160552E+01,0.728610E+20
0.160555E+01,0.750370E+20
0.160558E+01,0.747324E+20
0.160561E+01,0.745551E+20
0.160564E+01,0.750971E+20
0.160567E+01,0.761764E+20
0.160570E+01,0.764380E+20
0.160574E+01,0.764745E+20
0.160577E+01,0.765273E+20
0.160580E+01,0.765229E+20
0.160583E+01,0.763695E+20
0.160586E+01,0.762737E+20
0.160589E+01,0.762830E+20
0.160592E+01,0.762871E+20
0.160596E+01,0.758350E+20
0.160599E+01,0.748706E+20
0.160602E+01,0.731480E+20
0.160605E+01,0.672385E+20
0.160608E+01,0.651232E+20
0.160611E+01,0.679657E+20
0.160614E+01,0.736055E+20
0.160617E+01,0.751638E+20
0.160621E+01,0.757528E+20
0.160624E+01,0.758021E+20
0.160627E+01,0.756529E+20
0.160630E+01,0.752637E+20
0.160633E+01,0.743182E+20
0.160636E+01,0.717085E+20
0.160639E+01,0.641595E+20
0.160642E+01,0.544553E+20
0.160646E+01,0.464083E+20
0.160649E+01,0.489059E+20
0.160652E+01,0.581768E+20
0.160655E+01,0.699521E+20
0.160658E+01,0.737740E+20
0.160661E+01,0.744907E+20
0.160664E+01,0.747939E+20
0.160667E+01,0.752718E+20
0.160670E+01,0.756778E+20
0.160674E+01,0.757280E+20
0.160677E+01,0.753894E+20
0.160680E+01,0.748163E+20
0.160683E+01,0.735601E+20
0.160686E+01,0.671203E+20
0.160689E+01,0.546371E+20
0.160692E+01,0.531947E+20
0.160695E+01,0.635851E+20
0.160698E+01,0.724150E+20
0.160701E+01,0.743974E+20
0.160705E+01,0.752801E+20
0.160708E+01,0.756353E+20
0.160711E+01,0.755954E+20
0.160714E+01,0.754335E+20
0.160717E+01,0.752388E+20
0.160720E+01,0.750424E+20
0.160723E+01,0.745738E+20
0.160726E+01,0.725943E+20
0.160729E+01,0.627653E+20
0.160732E+01,0.504843E+20
0.160735E+01,0.510018E+20
0.160738E+01,0.637880E+20
0.160742E+01,0.704369E+20
0.160745E+01,0.706278E+20
0.160748E+01,0.710608E+20
0.160751E+01,0.723685E+20
0.160754E+01,0.701357E+20
0.160757E+01,0.665864E+20
0.160760E+01,0.664276E+20
0.160763E+01,0.679950E+20
0.160766E+01,0.680421E+20
0.160769E+01,0.676013E+20
0.160772E+01,0.613634E+20
0.160775E+01,0.485255E+20
0.160778E+01,0.471711E+20
0.160782E+01,0.591098E+20
0.160785E+01,0.692446E+20
0.160788E+01,0.726527E+20
0.160791E+01,0.740072E+20
0.160794E+01,0.741085E+20
0.160797E+01,0.724883E+20
0.160800E+01,0.673030E+20
0.160803E+01,0.642209E+20
0.160806E+01,0.663866E+20
0.160809E+01,0.711067E+20
0.160812E+01,0.713678E+20
0.160815E+01,0.661807E+20
0.160818E+01,0.513097E+20
0.160821E+01,0.452430E+20
0.160824E+01,0.531638E+20
0.160827E+01,0.682274E+20
0.160830E+01,0.729363E+20
0.160833E+01,0.735501E+20
0.160837E+01,0.736457E+20
0.160840E+01,0.736663E+20
0.160843E+01,0.732523E+20
0.160846E+01,0.726326E+20
0.160849E+01,0.729490E+20
0.160852E+01,0.735949E+20
0.160855E+01,0.736120E+20
0.160858E+01,0.722330E+20
0.160861E+01,0.649362E+20
0.160864E+01,0.490288E+20
0.160867E+01,0.446802E+20
0.160870E+01,0.543698E+20
0.160873E+01,0.676223E+20
0.160876E+01,0.721498E+20
0.160879E+01,0.742208E+20
0.160882E+01,0.749139E+20
0.160885E+01,0.751386E+20
0.160888E+01,0.751802E+20
0.160891E+01,0.750611E+20
0.160894E+01,0.744559E+20
0.160897E+01,0.731570E+20
0.160900E+01,0.722530E+20
0.160903E+01,0.710761E+20
0.160906E+01,0.651627E+20
0.160909E+01,0.496458E+20
0.160912E+01,0.440893E+20
0.160915E+01,0.527337E+20
0.160918E+01,0.670338E+20
0.160921E+01,0.720280E+20
0.160924E+01,0.728854E+20
0.160927E+01,0.698688E+20
0.160930E+01,0.668219E+20
0.160933E+01,0.676031E+20
0.160936E+01,0.711003E+20
0.160939E+01,0.723149E+20
0.160942E+01,0.725531E+20
0.160945E+01,0.731589E+20
0.160948E+01,0.727555E+20
0.160951E+01,0.694103E+20
0.160954E+01,0.565579E+20
0.160957E+01,0.454584E+20
0.160960E+01,0.478922E+20
0.160963E+01,0.623249E+20
0.160966E+01,0.703598E+20
0.160969E+01,0.724871E+20
0.160972E+01,0.729044E+20
0.160975E+01,0.724735E+20
0.160978E+01,0.714885E+20
0.160981E+01,0.699625E+20
0.160984E+01,0.666275E+20
0.160987E+01,0.588798E+20
0.160990E+01,0.506982E+20
0.160993E+01,0.503641E+20
0.160996E+01,0.570409E+20
0.160999E+01,0.604762E+20
0.161002E+01,0.505744E+20
0.161005E+01,0.453823E+20
0.161008E+01,0.519410E+20
0.161011E+01,0.663922E+20
0.161014E+01,0.715828E+20
0.161017E+01,0.728068E+20
0.161020E+01,0.730344E+20
0.161023E+01,0.729556E+20
0.161026E+01,0.731458E+20
0.161029E+01,0.732318E+20
0.161032E+01,0.732105E+20
0.161035E+01,0.732434E+20
0.161038E+01,0.732638E+20
0.161041E+01,0.712541E+20
0.161044E+01,0.659504E+20
0.161047E+01,0.603137E+20
0.161050E+01,0.498516E+20
0.161053E+01,0.453650E+20
0.161056E+01,0.498613E+20
0.161059E+01,0.623814E+20
0.161062E+01,0.657998E+20
0.161065E+01,0.603349E+20
0.161068E+01,0.566998E+20
0.161071E+01,0.600718E+20
0.161074E+01,0.680941E+20
0.161077E+01,0.723499E+20
0.161079E+01,0.736408E+20
0.161082E+01,0.740088E+20
0.161085E+01,0.738691E+20
0.161088E+01,0.729837E+20
0.161091E+01,0.721576E+20
0.161094E+01,0.708490E+20
0.161097E+01,0.643232E+20
0.161100E+01,0.518301E+20
0.161103E+01,0.500004E+20
0.161106E+01,0.596713E+20
0.161109E+01,0.706114E+20
0.161112E+01,0.732939E+20
0.161115E+01,0.738726E+20
0.161118E+01,0.738460E+20
0.161121E+01,0.736001E+20
0.161124E+01,0.731165E+20
0.161127E+01,0.731777E+20
0.161130E+01,0.736574E+20
0.161132E+01,0.741393E+20
0.161135E+01,0.736324E+20
0.161138E+01,0.729846E+20
0.161141E+01,0.725946E+20
0.161144E+01,0.715652E+20
0.161147E+01,0.639659E+20
0.161150E+01,0.534099E+20
0.161153E+01,0.531449E+20
0.161156E+01,0.627668E+20
0.161159E+01,0.706636E+20
0.161162E+01,0.723316E+20
0.161165E+01,0.732275E+20
0.161168E+01,0.740622E+20
0.161171E+01,0.741988E+20
0.161173E+01,0.737031E+20
0.161176E+01,0.735597E+20
0.161179E+01,0.738557E+20
0.161182E+01,0.742659E+20
0.161185E+01,0.740536E+20
0.161188E+01,0.734037E+20
0.161191E+01,0.718430E+20
0.161194E+01,0.689971E+20
0.161197E+01,0.631400E+20
0.161200E+01,0.515255E+20
0.161203E+01,0.474568E+20
0.161205E+01,0.543648E+20
0.161208E+01,0.667349E+20
0.161211E+01,0.717362E+20
0.161214E+01,0.730490E+20
0.161217E+01,0.736661E+20
0.161220E+01,0.739083E+20
0.161223E+01,0.738054E+20
0.161226E+01,0.735788E+20
0.161229E+01,0.726523E+20
0.161232E+01,0.716224E+20
0.161234E+01,0.718861E+20
0.161237E+01,0.732679E+20
0.161240E+01,0.741034E+20
0.161243E+01,0.737820E+20
0.161246E+01,0.721286E+20
0.161249E+01,0.646491E+20
0.161252E+01,0.573861E+20
0.161255E+01,0.584061E+20
0.161258E+01,0.671553E+20
0.161261E+01,0.728895E+20
0.161263E+01,0.738284E+20
0.161266E+01,0.740642E+20
0.161269E+01,0.739031E+20
0.161272E+01,0.734571E+20
0.161275E+01,0.731865E+20
0.161278E+01,0.737400E+20
0.161281E+01,0.744243E+20
0.161284E+01,0.747173E+20
0.161286E+01,0.743487E+20
0.161289E+01,0.737523E+20
0.161292E+01,0.730116E+20
0.161295E+01,0.714942E+20
0.161298E+01,0.663056E+20
0.161301E+01,0.550294E+20
0.161304E+01,0.477509E+20
0.161306E+01,0.519942E+20
0.161309E+01,0.636406E+20
0.161312E+01,0.710220E+20
0.161315E+01,0.731792E+20
0.161318E+01,0.740285E+20
0.161321E+01,0.742845E+20
0.161324E+01,0.740846E+20
0.161327E+01,0.734498E+20
0.161329E+01,0.723942E+20
0.161332E+01,0.708741E+20
0.161335E+01,0.689844E+20
0.161338E+01,0.681868E+20
0.161341E+01,0.694563E+20
0.161344E+01,0.717076E+20
0.161347E+01,0.728070E+20
0.161349E+01,0.724662E+20
0.161352E+01,0.699734E+20
0.161355E+01,0.639387E+20
0.161358E+01,0.625004E+20
0.161361E+01,0.661250E+20
0.161364E+01,0.725710E+20
0.161366E+01,0.745334E+20
0.161369E+01,0.749279E+20
0.161372E+01,0.749207E+20
0.161375E+01,0.749256E+20
0.161378E+01,0.750672E+20
0.161381E+01,0.752750E+20
0.161383E+01,0.752720E+20
0.161386E+01,0.749962E+20
0.161389E+01,0.745621E+20
0.161392E+01,0.741910E+20
0.161395E+01,0.740824E+20
0.161398E+01,0.739720E+20
0.161400E+01,0.724587E+20
0.161403E+01,0.697292E+20
0.161406E+01,0.661019E+20
0.161409E+01,0.613817E+20
0.161412E+01,0.613910E+20
0.161415E+01,0.657350E+20
0.161417E+01,0.720913E+20
0.161420E+01,0.743431E+20
0.161423E+01,0.746950E+20
0.161426E+01,0.747924E+20
0.161429E+01,0.749597E+20
0.161431E+01,0.752369E+20
0.161434E+01,0.754268E+20
0.161437E+01,0.755204E+20
0.161440E+01,0.755341E+20
0.161443E+01,0.755352E+20
0.161446E+01,0.754954E+20
0.161448E+01,0.752650E+20
0.161451E+01,0.750414E+20
0.161454E+01,0.749289E+20
0.161457E+01,0.747815E+20
0.161460E+01,0.733829E+20
0.161462E+01,0.690523E+20
0.161465E+01,0.668124E+20
0.161468E+01,0.679091E+20
0.161471E+01,0.719759E+20
0.161474E+01,0.741389E+20
0.161476E+01,0.749878E+20
0.161479E+01,0.752699E+20
0.161482E+01,0.752579E+20
0.161485E+01,0.751184E+20
0.161488E+01,0.750335E+20
0.161490E+01,0.748881E+20
0.161493E+01,0.749444E+20
0.161496E+01,0.751177E+20
0.161499E+01,0.753685E+20
0.161502E+01,0.754980E+20
0.161504E+01,0.755080E+20
0.161507E+01,0.754095E+20
0.161510E+01,0.750527E+20
0.161513E+01,0.743300E+20
0.161515E+01,0.724875E+20
0.161518E+01,0.695391E+20
0.161521E+01,0.691821E+20
0.161524E+01,0.712526E+20
0.161527E+01,0.743047E+20
0.161529E+01,0.751837E+20
0.161532E+01,0.751071E+20
0.161535E+01,0.747505E+20
0.161538E+01,0.745327E+20
0.161540E+01,0.746155E+20
0.161543E+01,0.745338E+20
0.161546E+01,0.729415E+20
0.161549E+01,0.695717E+20
0.161552E+01,0.678864E+20
0.161554E+01,0.690629E+20
0.161557E+01,0.721536E+20
0.161560E+01,0.739903E+20
0.161563E+01,0.747509E+20
0.161565E+01,0.747776E+20
0.161568E+01,0.737076E+20
0.161571E+01,0.703678E+20
0.161574E+01,0.638300E+20
0.161576E+01,0.608667E+20
0.161579E+01,0.633588E+20
0.161582E+01,0.696028E+20
0.161585E+01,0.731407E+20
0.161587E+01,0.742095E+20
0.161590E+01,0.742647E+20
0.161593E+01,0.731498E+20
0.161596E+01,0.718290E+20
0.161598E+01,0.714911E+20
0.161601E+01,0.724490E+20
0.161604E+01,0.725196E+20
0.161607E+01,0.700602E+20
0.161609E+01,0.680397E+20
0.161612E+01,0.673065E+20
0.161615E+01,0.669501E+20
0.161618E+01,0.670818E+20
0.161620E+01,0.685267E+20
0.161623E+01,0.714131E+20
0.161626E+01,0.730814E+20
0.161629E+01,0.728936E+20
0.161631E+01,0.719038E+20
0.161634E+01,0.718682E+20
0.161637E+01,0.731086E+20
0.161639E+01,0.745113E+20
0.161642E+01,0.743837E+20
0.161645E+01,0.739292E+20
0.161648E+01,0.736989E+20
0.161650E+01,0.740166E+20
0.161653E+01,0.742976E+20
0.161656E+01,0.740818E+20
0.161659E+01,0.730504E+20
0.161661E+01,0.717939E+20
0.161664E+01,0.713649E+20
0.161667E+01,0.715505E+20
0.161669E+01,0.717802E+20
0.161672E+01,0.716464E+20
0.161675E+01,0.700868E+20
0.161678E+01,0.652244E+20
0.161680E+01,0.606808E+20
0.161683E+01,0.602640E+20
0.161686E+01,0.626309E+20
0.161688E+01,0.622076E+20
0.161691E+01,0.574272E+20
0.161694E+01,0.548680E+20
0.161697E+01,0.580961E+20
0.161699E+01,0.648899E+20
0.161702E+01,0.705540E+20
0.161705E+01,0.731155E+20
0.161707E+01,0.741661E+20
0.161710E+01,0.745058E+20
0.161713E+01,0.742418E+20
0.161715E+01,0.740389E+20
0.161718E+01,0.742718E+20
0.161721E+01,0.748727E+20
0.161724E+01,0.752251E+20
0.161726E+01,0.750111E+20
0.161729E+01,0.743758E+20
0.161732E+01,0.737037E+20
0.161734E+01,0.736197E+20
0.161737E+01,0.741230E+20
0.161740E+01,0.744280E+20
0.161742E+01,0.737255E+20
0.161745E+01,0.724701E+20
0.161748E+01,0.719836E+20
0.161750E+01,0.728334E+20
0.161753E+01,0.741381E+20
0.161756E+01,0.747444E+20
0.161758E+01,0.737658E+20
0.161761E+01,0.718975E+20
0.161764E+01,0.712917E+20
0.161766E+01,0.724043E+20
0.161769E+01,0.743345E+20
0.161772E+01,0.752720E+20
0.161774E+01,0.753512E+20
0.161777E+01,0.749193E+20
0.161780E+01,0.743805E+20
0.161783E+01,0.740440E+20
0.161785E+01,0.739211E+20
